2026-03-30 21:59:14 [INFO] 16756 件のスタンドをジオコーディング中...
2026-03-30 21:59:22 [INFO] Progress: 10/16756 processed (Success: 10, Failed: 0)
2026-03-30 23:24:54 [INFO] Progress: 5960/16756 processed (Success: 5959, Failed: 1)
2026-03-30 23:25:02 [INFO] Progress: 5970/16756 processed (Success: 5969, Failed: 1)
2026-03-30 23:25:10 [INFO] Progress: 5980/16756 processed (Success: 5979, Failed: 1)
2026-03-30 23:25:18 [INFO] Progress: 5990/16756 processed (Success: 5989, Failed: 1)
2026-03-30 23:25:26 [INFO] Progress: 6000/16756 processed (Success: 5999, Failed: 1)
2026-03-30 23:25:35 [INFO] Progress: 6010/16756 processed (Success: 6009, Failed: 1)
2026-03-30 23:25:43 [INFO] Progress: 6020/16756 processed (Success: 6019, Failed: 1)
2026-03-30 23:25:52 [INFO] Progress: 6030/16756 processed (Success: 6029, Failed: 1)
2026-03-30 23:26:00 [INFO] Progress: 6040/16756 processed (Success: 6039, Failed: 1)
2026-03-30 23:26:09 [INFO] Progress: 6050/16756 processed (Success: 6049, Failed: 1)
2026-03-30 23:26:17 [INFO] Progress: 6060/16756 processed (Success: 6059, Failed: 1)
2026-03-30 23:26:25 [INFO] Progress: 6070/16756 processed (Success: 6069, Failed: 1)
2026-03-30 23:26:33 [INFO] Progress: 6080/16756 processed (Success: 6079, Failed: 1)
2026-03-30 23:26:41 [INFO] Progress: 6090/16756 processed (Success: 6089, Failed: 1)
2026-03-30 23:26:51 [INFO] Progress: 6100/16756 processed (Success: 6099, Failed: 1)
2026-03-30 23:26:59 [INFO] Progress: 6110/16756 processed (Success: 6109, Failed: 1)
2026-03-30 23:27:08 [INFO] Progress: 6120/16756 processed (Success: 6119, Failed: 1)
2026-03-30 23:27:16 [INFO] Progress: 6130/16756 processed (Success: 6129, Failed: 1)
2026-03-30 23:27:24 [INFO] Progress: 6140/16756 processed (Success: 6139, Failed: 1)
2026-03-30 23:27:37 [INFO] Progress: 6150/16756 processed (Success: 6149, Failed: 1)
2026-03-30 23:27:45 [INFO] Progress: 6160/16756 processed (Success: 6159, Failed: 1)
2026-03-30 23:28:06 [INFO] Progress: 6170/16756 processed (Success: 6169, Failed: 1)
2026-03-30 23:28:20 [INFO] Progress: 6180/16756 processed (Success: 6179, Failed: 1)
2026-03-30 23:28:32 [INFO] Progress: 6190/16756 processed (Success: 6189, Failed: 1)
2026-03-30 23:28:41 [INFO] Progress: 6200/16756 processed (Success: 6199, Failed: 1)
2026-03-30 23:28:49 [INFO] Progress: 6210/16756 processed (Success: 6209, Failed: 1)
2026-03-30 23:28:57 [INFO] Progress: 6220/16756 processed (Success: 6219, Failed: 1)
2026-03-30 23:29:06 [INFO] Progress: 6230/16756 processed (Success: 6229, Failed: 1)
2026-03-30 23:29:14 [INFO] Progress: 6240/16756 processed (Success: 6239, Failed: 1)
2026-03-30 23:29:23 [INFO] Progress: 6250/16756 processed (Success: 6249, Failed: 1)
2026-03-30 23:29:31 [INFO] Progress: 6260/16756 processed (Success: 6259, Failed: 1)
2026-03-30 23:29:40 [INFO] Progress: 6270/16756 processed (Success: 6269, Failed: 1)
2026-03-30 23:29:48 [INFO] Progress: 6280/16756 processed (Success: 6279, Failed: 1)
2026-03-30 23:29:57 [INFO] Progress: 6290/16756 processed (Success: 6289, Failed: 1)
2026-03-30 23:30:05 [INFO] Progress: 6300/16756 processed (Success: 6299, Failed: 1)
2026-03-30 23:30:15 [INFO] Progress: 6310/16756 processed (Success: 6309, Failed: 1)
2026-03-30 23:30:24 [INFO] Progress: 6320/16756 processed (Success: 6319, Failed: 1)
2026-03-30 23:30:33 [INFO] Progress: 6330/16756 processed (Success: 6329, Failed: 1)
2026-03-30 23:30:41 [INFO] Progress: 6340/16756 processed (Success: 6339, Failed: 1)
2026-03-30 23:30:50 [INFO] Progress: 6350/16756 processed (Success: 6349, Failed: 1)
2026-03-30 23:31:03 [INFO] Progress: 6360/16756 processed (Success: 6359, Failed: 1)
2026-03-30 23:31:12 [INFO] Progress: 6370/16756 processed (Success: 6369, Failed: 1)
2026-03-30 23:31:21 [INFO] Progress: 6380/16756 processed (Success: 6379, Failed: 1)
2026-03-30 23:31:30 [INFO] Progress: 6390/16756 processed (Success: 6389, Failed: 1)
2026-03-30 23:31:39 [INFO] Progress: 6400/16756 processed (Success: 6399, Failed: 1)
2026-03-30 23:31:48 [INFO] Progress: 6410/16756 processed (Success: 6409, Failed: 1)
2026-03-30 23:31:57 [INFO] Progress: 6420/16756 processed (Success: 6419, Failed: 1)
2026-03-30 23:32:08 [INFO] Progress: 6430/16756 processed (Success: 6429, Failed: 1)
2026-03-30 23:32:17 [INFO] Progress: 6440/16756 processed (Success: 6439, Failed: 1)
2026-03-30 23:32:25 [INFO] Progress: 6450/16756 processed (Success: 6449, Failed: 1)
2026-03-30 23:32:34 [INFO] Progress: 6460/16756 processed (Success: 6459, Failed: 1)
2026-03-30 23:32:43 [INFO] Progress: 6470/16756 processed (Success: 6469, Failed: 1)
2026-03-30 23:32:52 [INFO] Progress: 6480/16756 processed (Success: 6479, Failed: 1)
2026-03-30 23:33:00 [INFO] Progress: 6490/16756 processed (Success: 6489, Failed: 1)
2026-03-30 23:33:09 [INFO] Progress: 6500/16756 processed (Success: 6499, Failed: 1)
2026-03-30 23:33:17 [INFO] Progress: 6510/16756 processed (Success: 6509, Failed: 1)
2026-03-30 23:33:28 [INFO] Progress: 6520/16756 processed (Success: 6519, Failed: 1)
2026-03-30 23:33:36 [INFO] Progress: 6530/16756 processed (Success: 6529, Failed: 1)
2026-03-30 23:33:49 [ERROR] Geocoding error for 富山県氷見市鞍川1060: HTTPSConnectionPool(host='msearch.gsi.go.jp', port=443): Read timed out. (read timeout=10)
2026-03-30 23:33:54 [INFO] Progress: 6540/16756 processed (Success: 6538, Failed: 2)
2026-03-30 23:34:03 [INFO] Progress: 6550/16756 processed (Success: 6548, Failed: 2)
2026-03-30 23:34:11 [INFO] Progress: 6560/16756 processed (Success: 6558, Failed: 2)
2026-03-30 23:34:20 [INFO] Progress: 6570/16756 processed (Success: 6568, Failed: 2)
2026-03-30 23:34:28 [INFO] Progress: 6580/16756 processed (Success: 6578, Failed: 2)
2026-03-30 23:34:39 [INFO] Progress: 6590/16756 processed (Success: 6588, Failed: 2)
2026-03-30 23:34:48 [INFO] Progress: 6600/16756 processed (Success: 6598, Failed: 2)
2026-03-30 23:34:57 [INFO] Progress: 6610/16756 processed (Success: 6608, Failed: 2)
2026-03-30 23:35:06 [INFO] Progress: 6620/16756 processed (Success: 6618, Failed: 2)
2026-03-30 23:35:14 [INFO] Progress: 6630/16756 processed (Success: 6628, Failed: 2)
2026-03-30 23:35:22 [INFO] Progress: 6640/16756 processed (Success: 6638, Failed: 2)
2026-03-30 23:35:31 [INFO] Progress: 6650/16756 processed (Success: 6648, Failed: 2)
2026-03-30 23:35:40 [INFO] Progress: 6660/16756 processed (Success: 6658, Failed: 2)
2026-03-30 23:35:49 [INFO] Progress: 6670/16756 processed (Success: 6668, Failed: 2)
2026-03-30 23:35:57 [INFO] Progress: 6680/16756 processed (Success: 6678, Failed: 2)
2026-03-30 23:36:06 [INFO] Progress: 6690/16756 processed (Success: 6688, Failed: 2)
2026-03-30 23:36:14 [INFO] Progress: 6700/16756 processed (Success: 6698, Failed: 2)
2026-03-30 23:36:23 [INFO] Progress: 6710/16756 processed (Success: 6708, Failed: 2)
2026-03-30 23:36:32 [INFO] Progress: 6720/16756 processed (Success: 6718, Failed: 2)
2026-03-30 23:36:43 [INFO] Progress: 6730/16756 processed (Success: 6728, Failed: 2)
2026-03-30 23:36:52 [INFO] Progress: 6740/16756 processed (Success: 6738, Failed: 2)
2026-03-30 23:37:00 [INFO] Progress: 6750/16756 processed (Success: 6748, Failed: 2)
2026-03-30 23:37:09 [INFO] Progress: 6760/16756 processed (Success: 6758, Failed: 2)
2026-03-30 23:37:17 [INFO] Progress: 6770/16756 processed (Success: 6768, Failed: 2)
2026-03-30 23:37:28 [INFO] Progress: 6780/16756 processed (Success: 6778, Failed: 2)
2026-03-30 23:37:36 [INFO] Progress: 6790/16756 processed (Success: 6788, Failed: 2)
2026-03-30 23:37:47 [INFO] Progress: 6800/16756 processed (Success: 6798, Failed: 2)
2026-03-30 23:37:55 [INFO] Progress: 6810/16756 processed (Success: 6808, Failed: 2)
2026-03-30 23:38:04 [INFO] Progress: 6820/16756 processed (Success: 6818, Failed: 2)
2026-03-30 23:38:12 [INFO] Progress: 6830/16756 processed (Success: 6828, Failed: 2)
2026-03-30 23:38:20 [INFO] Progress: 6840/16756 processed (Success: 6838, Failed: 2)
2026-03-30 23:38:29 [INFO] Progress: 6850/16756 processed (Success: 6848, Failed: 2)
2026-03-30 23:38:37 [INFO] Progress: 6860/16756 processed (Success: 6858, Failed: 2)
2026-03-30 23:38:45 [INFO] Progress: 6870/16756 processed (Success: 6868, Failed: 2)
2026-03-30 23:38:54 [INFO] Progress: 6880/16756 processed (Success: 6878, Failed: 2)
2026-03-30 23:39:02 [INFO] Progress: 6890/16756 processed (Success: 6888, Failed: 2)
2026-03-30 23:39:10 [INFO] Progress: 6900/16756 processed (Success: 6898, Failed: 2)
2026-03-30 23:39:18 [INFO] Progress: 6910/16756 processed (Success: 6908, Failed: 2)
2026-03-30 23:39:27 [INFO] Progress: 6920/16756 processed (Success: 6918, Failed: 2)
2026-03-30 23:39:35 [INFO] Progress: 6930/16756 processed (Success: 6928, Failed: 2)
2026-03-30 23:39:43 [INFO] Progress: 6940/16756 processed (Success: 6938, Failed: 2)
2026-03-30 23:39:52 [INFO] Progress: 6950/16756 processed (Success: 6948, Failed: 2)
2026-03-30 23:40:00 [INFO] Progress: 6960/16756 processed (Success: 6958, Failed: 2)
2026-03-30 23:40:08 [INFO] Progress: 6970/16756 processed (Success: 6968, Failed: 2)
2026-03-30 23:40:17 [INFO] Progress: 6980/16756 processed (Success: 6978, Failed: 2)
2026-03-30 23:40:24 [INFO] Progress: 6990/16756 processed (Success: 6988, Failed: 2)
2026-03-30 23:40:33 [INFO] Progress: 7000/16756 processed (Success: 6998, Failed: 2)
2026-03-30 23:40:41 [INFO] Progress: 7010/16756 processed (Success: 7008, Failed: 2)
2026-03-30 23:40:49 [INFO] Progress: 7020/16756 processed (Success: 7018, Failed: 2)
2026-03-30 23:40:57 [INFO] Progress: 7030/16756 processed (Success: 7028, Failed: 2)
2026-03-30 23:41:06 [INFO] Progress: 7040/16756 processed (Success: 7038, Failed: 2)
2026-03-30 23:41:14 [INFO] Progress: 7050/16756 processed (Success: 7048, Failed: 2)
2026-03-30 23:41:22 [INFO] Progress: 7060/16756 processed (Success: 7058, Failed: 2)
2026-03-30 23:41:30 [INFO] Progress: 7070/16756 processed (Success: 7068, Failed: 2)
2026-03-30 23:41:39 [INFO] Progress: 7080/16756 processed (Success: 7078, Failed: 2)
2026-03-30 23:41:47 [INFO] Progress: 7090/16756 processed (Success: 7088, Failed: 2)
2026-03-30 23:41:55 [INFO] Progress: 7100/16756 processed (Success: 7098, Failed: 2)
2026-03-30 23:42:07 [INFO] Progress: 7110/16756 processed (Success: 7108, Failed: 2)
2026-03-30 23:42:15 [INFO] Progress: 7120/16756 processed (Success: 7118, Failed: 2)
2026-03-30 23:42:24 [INFO] Progress: 7130/16756 processed (Success: 7128, Failed: 2)
2026-03-30 23:42:32 [INFO] Progress: 7140/16756 processed (Success: 7138, Failed: 2)
2026-03-30 23:42:40 [INFO] Progress: 7150/16756 processed (Success: 7148, Failed: 2)
2026-03-30 23:42:48 [INFO] Progress: 7160/16756 processed (Success: 7158, Failed: 2)
2026-03-30 23:42:57 [INFO] Progress: 7170/16756 processed (Success: 7168, Failed: 2)
2026-03-30 23:43:05 [INFO] Progress: 7180/16756 processed (Success: 7178, Failed: 2)
2026-03-30 23:43:14 [INFO] Progress: 7190/16756 processed (Success: 7188, Failed: 2)
2026-03-30 23:43:22 [INFO] Progress: 7200/16756 processed (Success: 7198, Failed: 2)
2026-03-30 23:43:30 [INFO] Progress: 7210/16756 processed (Success: 7208, Failed: 2)
2026-03-30 23:43:39 [INFO] Progress: 7220/16756 processed (Success: 7218, Failed: 2)
2026-03-30 23:43:50 [INFO] Progress: 7230/16756 processed (Success: 7228, Failed: 2)
2026-03-30 23:44:01 [INFO] Progress: 7240/16756 processed (Success: 7238, Failed: 2)
2026-03-30 23:44:09 [INFO] Progress: 7250/16756 processed (Success: 7248, Failed: 2)
2026-03-30 23:44:18 [INFO] Progress: 7260/16756 processed (Success: 7258, Failed: 2)
2026-03-30 23:44:26 [INFO] Progress: 7270/16756 processed (Success: 7268, Failed: 2)
2026-03-30 23:44:34 [INFO] Progress: 7280/16756 processed (Success: 7278, Failed: 2)
2026-03-30 23:44:42 [INFO] Progress: 7290/16756 processed (Success: 7288, Failed: 2)
2026-03-30 23:44:50 [INFO] Progress: 7300/16756 processed (Success: 7298, Failed: 2)
2026-03-30 23:44:59 [INFO] Progress: 7310/16756 processed (Success: 7308, Failed: 2)
2026-03-30 23:45:07 [INFO] Progress: 7320/16756 processed (Success: 7318, Failed: 2)
2026-03-30 23:45:15 [INFO] Progress: 7330/16756 processed (Success: 7328, Failed: 2)
2026-03-30 23:45:27 [INFO] Progress: 7340/16756 processed (Success: 7338, Failed: 2)
2026-03-30 23:45:37 [INFO] Progress: 7350/16756 processed (Success: 7348, Failed: 2)
2026-03-30 23:45:45 [INFO] Progress: 7360/16756 processed (Success: 7358, Failed: 2)
2026-03-30 23:45:54 [INFO] Progress: 7370/16756 processed (Success: 7368, Failed: 2)
2026-03-30 23:46:03 [INFO] Progress: 7380/16756 processed (Success: 7378, Failed: 2)
2026-03-30 23:46:12 [INFO] Progress: 7390/16756 processed (Success: 7388, Failed: 2)
2026-03-30 23:46:22 [INFO] Progress: 7400/16756 processed (Success: 7398, Failed: 2)
2026-03-30 23:46:31 [INFO] Progress: 7410/16756 processed (Success: 7408, Failed: 2)
2026-03-30 23:46:41 [INFO] Progress: 7420/16756 processed (Success: 7418, Failed: 2)
2026-03-30 23:46:50 [INFO] Progress: 7430/16756 processed (Success: 7428, Failed: 2)
2026-03-30 23:47:02 [INFO] Progress: 7440/16756 processed (Success: 7438, Failed: 2)
2026-03-30 23:47:12 [INFO] Progress: 7450/16756 processed (Success: 7448, Failed: 2)
2026-03-30 23:47:21 [INFO] Progress: 7460/16756 processed (Success: 7458, Failed: 2)
2026-03-30 23:47:34 [INFO] Progress: 7470/16756 processed (Success: 7468, Failed: 2)
2026-03-30 23:47:42 [INFO] Progress: 7480/16756 processed (Success: 7478, Failed: 2)
2026-03-30 23:47:55 [INFO] Progress: 7490/16756 processed (Success: 7488, Failed: 2)
2026-03-30 23:48:05 [INFO] Progress: 7500/16756 processed (Success: 7498, Failed: 2)
2026-03-30 23:48:14 [INFO] Progress: 7510/16756 processed (Success: 7508, Failed: 2)
2026-03-30 23:48:22 [INFO] Progress: 7520/16756 processed (Success: 7518, Failed: 2)
2026-03-30 23:48:32 [INFO] Progress: 7530/16756 processed (Success: 7528, Failed: 2)
2026-03-30 23:48:44 [INFO] Progress: 7540/16756 processed (Success: 7538, Failed: 2)
2026-03-30 23:48:52 [INFO] Progress: 7550/16756 processed (Success: 7548, Failed: 2)
2026-03-30 23:49:01 [INFO] Progress: 7560/16756 processed (Success: 7558, Failed: 2)
2026-03-30 23:49:11 [INFO] Progress: 7570/16756 processed (Success: 7568, Failed: 2)
2026-03-30 23:49:20 [INFO] Progress: 7580/16756 processed (Success: 7578, Failed: 2)
2026-03-30 23:49:29 [INFO] Progress: 7590/16756 processed (Success: 7588, Failed: 2)
2026-03-30 23:49:37 [INFO] Progress: 7600/16756 processed (Success: 7598, Failed: 2)
2026-03-30 23:49:48 [INFO] Progress: 7610/16756 processed (Success: 7608, Failed: 2)
2026-03-30 23:49:56 [INFO] Progress: 7620/16756 processed (Success: 7618, Failed: 2)
2026-03-30 23:50:05 [INFO] Progress: 7630/16756 processed (Success: 7628, Failed: 2)
2026-03-30 23:50:14 [INFO] Progress: 7640/16756 processed (Success: 7638, Failed: 2)
2026-03-30 23:50:23 [INFO] Progress: 7650/16756 processed (Success: 7648, Failed: 2)
2026-03-30 23:50:32 [INFO] Progress: 7660/16756 processed (Success: 7658, Failed: 2)
2026-03-30 23:50:40 [INFO] Progress: 7670/16756 processed (Success: 7668, Failed: 2)
2026-03-30 23:50:50 [INFO] Progress: 7680/16756 processed (Success: 7678, Failed: 2)
2026-03-30 23:50:58 [INFO] Progress: 7690/16756 processed (Success: 7688, Failed: 2)
2026-03-30 23:51:11 [INFO] Progress: 7700/16756 processed (Success: 7698, Failed: 2)
2026-03-30 23:51:20 [INFO] Progress: 7710/16756 processed (Success: 7708, Failed: 2)
2026-03-30 23:51:29 [INFO] Progress: 7720/16756 processed (Success: 7718, Failed: 2)
2026-03-30 23:51:39 [INFO] Progress: 7730/16756 processed (Success: 7728, Failed: 2)
2026-03-30 23:51:48 [INFO] Progress: 7740/16756 processed (Success: 7738, Failed: 2)
2026-03-30 23:51:56 [INFO] Progress: 7750/16756 processed (Success: 7748, Failed: 2)
2026-03-30 23:52:06 [INFO] Progress: 7760/16756 processed (Success: 7758, Failed: 2)
2026-03-30 23:52:15 [INFO] Progress: 7770/16756 processed (Success: 7768, Failed: 2)
2026-03-30 23:52:23 [INFO] Progress: 7780/16756 processed (Success: 7778, Failed: 2)
2026-03-30 23:52:32 [INFO] Progress: 7790/16756 processed (Success: 7788, Failed: 2)
2026-03-30 23:52:42 [INFO] Progress: 7800/16756 processed (Success: 7798, Failed: 2)
2026-03-30 23:52:52 [INFO] Progress: 7810/16756 processed (Success: 7808, Failed: 2)
2026-03-30 23:53:01 [INFO] Progress: 7820/16756 processed (Success: 7818, Failed: 2)
2026-03-30 23:53:09 [INFO] Progress: 7830/16756 processed (Success: 7828, Failed: 2)
2026-03-30 23:53:17 [INFO] Progress: 7840/16756 processed (Success: 7838, Failed: 2)
2026-03-30 23:53:26 [INFO] Progress: 7850/16756 processed (Success: 7848, Failed: 2)
2026-03-30 23:53:35 [INFO] Progress: 7860/16756 processed (Success: 7858, Failed: 2)
2026-03-30 23:53:43 [INFO] Progress: 7870/16756 processed (Success: 7868, Failed: 2)
2026-03-30 23:53:51 [INFO] Progress: 7880/16756 processed (Success: 7878, Failed: 2)
2026-03-30 23:53:59 [INFO] Progress: 7890/16756 processed (Success: 7888, Failed: 2)
2026-03-30 23:54:09 [INFO] Progress: 7900/16756 processed (Success: 7898, Failed: 2)
2026-03-30 23:54:18 [INFO] Progress: 7910/16756 processed (Success: 7908, Failed: 2)
2026-03-30 23:54:27 [INFO] Progress: 7920/16756 processed (Success: 7918, Failed: 2)
2026-03-30 23:54:37 [INFO] Progress: 7930/16756 processed (Success: 7928, Failed: 2)
2026-03-30 23:54:46 [INFO] Progress: 7940/16756 processed (Success: 7938, Failed: 2)
2026-03-30 23:54:54 [INFO] Progress: 7950/16756 processed (Success: 7948, Failed: 2)
2026-03-30 23:55:03 [INFO] Progress: 7960/16756 processed (Success: 7958, Failed: 2)
2026-03-30 23:55:11 [INFO] Progress: 7970/16756 processed (Success: 7968, Failed: 2)
2026-03-30 23:55:19 [INFO] Progress: 7980/16756 processed (Success: 7978, Failed: 2)
2026-03-30 23:55:28 [INFO] Progress: 7990/16756 processed (Success: 7988, Failed: 2)
2026-03-30 23:55:36 [INFO] Progress: 8000/16756 processed (Success: 7998, Failed: 2)
2026-03-30 23:55:44 [INFO] Progress: 8010/16756 processed (Success: 8008, Failed: 2)
2026-03-30 23:55:52 [INFO] Progress: 8020/16756 processed (Success: 8018, Failed: 2)
2026-03-30 23:56:04 [INFO] Progress: 8030/16756 processed (Success: 8028, Failed: 2)
2026-03-30 23:56:12 [INFO] Progress: 8040/16756 processed (Success: 8038, Failed: 2)
2026-03-30 23:56:20 [INFO] Progress: 8050/16756 processed (Success: 8048, Failed: 2)
2026-03-30 23:56:28 [INFO] Progress: 8060/16756 processed (Success: 8058, Failed: 2)
2026-03-30 23:56:37 [INFO] Progress: 8070/16756 processed (Success: 8068, Failed: 2)
2026-03-30 23:56:45 [INFO] Progress: 8080/16756 processed (Success: 8078, Failed: 2)
2026-03-30 23:56:54 [INFO] Progress: 8090/16756 processed (Success: 8088, Failed: 2)
2026-03-30 23:57:02 [INFO] Progress: 8100/16756 processed (Success: 8098, Failed: 2)
2026-03-30 23:57:11 [INFO] Progress: 8110/16756 processed (Success: 8108, Failed: 2)
2026-03-30 23:57:19 [INFO] Progress: 8120/16756 processed (Success: 8118, Failed: 2)
2026-03-30 23:57:27 [INFO] Progress: 8130/16756 processed (Success: 8128, Failed: 2)
2026-03-30 23:57:36 [INFO] Progress: 8140/16756 processed (Success: 8138, Failed: 2)
2026-03-30 23:57:44 [INFO] Progress: 8150/16756 processed (Success: 8148, Failed: 2)
2026-03-30 23:57:52 [INFO] Progress: 8160/16756 processed (Success: 8158, Failed: 2)
2026-03-30 23:58:00 [INFO] Progress: 8170/16756 processed (Success: 8168, Failed: 2)
2026-03-30 23:58:09 [INFO] Progress: 8180/16756 processed (Success: 8178, Failed: 2)
2026-03-30 23:58:17 [INFO] Progress: 8190/16756 processed (Success: 8188, Failed: 2)
2026-03-30 23:58:26 [INFO] Progress: 8200/16756 processed (Success: 8198, Failed: 2)
2026-03-30 23:58:34 [INFO] Progress: 8210/16756 processed (Success: 8208, Failed: 2)
2026-03-30 23:58:42 [INFO] Progress: 8220/16756 processed (Success: 8218, Failed: 2)
2026-03-30 23:58:51 [INFO] Progress: 8230/16756 processed (Success: 8228, Failed: 2)
2026-03-30 23:58:59 [INFO] Progress: 8240/16756 processed (Success: 8238, Failed: 2)
2026-03-30 23:59:08 [INFO] Progress: 8250/16756 processed (Success: 8248, Failed: 2)
2026-03-30 23:59:16 [INFO] Progress: 8260/16756 processed (Success: 8258, Failed: 2)
2026-03-30 23:59:24 [INFO] Progress: 8270/16756 processed (Success: 8268, Failed: 2)
2026-03-30 23:59:32 [INFO] Progress: 8280/16756 processed (Success: 8278, Failed: 2)
2026-03-30 23:59:41 [INFO] Progress: 8290/16756 processed (Success: 8288, Failed: 2)
2026-03-30 23:59:49 [INFO] Progress: 8300/16756 processed (Success: 8298, Failed: 2)
2026-03-30 23:59:57 [INFO] Progress: 8310/16756 processed (Success: 8308, Failed: 2)
2026-03-31 00:00:06 [INFO] Progress: 8320/16756 processed (Success: 8318, Failed: 2)
2026-03-31 00:00:17 [INFO] Progress: 8330/16756 processed (Success: 8328, Failed: 2)
2026-03-31 00:00:33 [INFO] Progress: 8340/16756 processed (Success: 8338, Failed: 2)
2026-03-31 00:00:42 [INFO] Progress: 8350/16756 processed (Success: 8348, Failed: 2)
2026-03-31 00:00:50 [INFO] Progress: 8360/16756 processed (Success: 8358, Failed: 2)
2026-03-31 00:00:58 [INFO] Progress: 8370/16756 processed (Success: 8368, Failed: 2)
2026-03-31 00:01:07 [INFO] Progress: 8380/16756 processed (Success: 8378, Failed: 2)
2026-03-31 00:01:15 [INFO] Progress: 8390/16756 processed (Success: 8388, Failed: 2)
2026-03-31 00:01:23 [INFO] Progress: 8400/16756 processed (Success: 8398, Failed: 2)
2026-03-31 00:01:32 [INFO] Progress: 8410/16756 processed (Success: 8408, Failed: 2)
2026-03-31 00:01:40 [INFO] Progress: 8420/16756 processed (Success: 8418, Failed: 2)
2026-03-31 00:01:48 [INFO] Progress: 8430/16756 processed (Success: 8428, Failed: 2)
2026-03-31 00:01:57 [INFO] Progress: 8440/16756 processed (Success: 8438, Failed: 2)
2026-03-31 00:02:05 [INFO] Progress: 8450/16756 processed (Success: 8448, Failed: 2)
2026-03-31 00:02:14 [INFO] Progress: 8460/16756 processed (Success: 8458, Failed: 2)
2026-03-31 00:02:22 [INFO] Progress: 8470/16756 processed (Success: 8468, Failed: 2)
2026-03-31 00:02:30 [INFO] Progress: 8480/16756 processed (Success: 8478, Failed: 2)
2026-03-31 00:02:39 [INFO] Progress: 8490/16756 processed (Success: 8488, Failed: 2)
2026-03-31 00:02:47 [INFO] Progress: 8500/16756 processed (Success: 8498, Failed: 2)
2026-03-31 00:02:55 [INFO] Progress: 8510/16756 processed (Success: 8508, Failed: 2)
2026-03-31 00:03:04 [INFO] Progress: 8520/16756 processed (Success: 8518, Failed: 2)
2026-03-31 00:03:12 [INFO] Progress: 8530/16756 processed (Success: 8528, Failed: 2)
2026-03-31 00:03:24 [INFO] Progress: 8540/16756 processed (Success: 8538, Failed: 2)
2026-03-31 00:03:32 [INFO] Progress: 8550/16756 processed (Success: 8548, Failed: 2)
2026-03-31 00:03:41 [INFO] Progress: 8560/16756 processed (Success: 8558, Failed: 2)
2026-03-31 00:03:49 [INFO] Progress: 8570/16756 processed (Success: 8568, Failed: 2)
2026-03-31 00:03:57 [INFO] Progress: 8580/16756 processed (Success: 8578, Failed: 2)
2026-03-31 00:04:05 [INFO] Progress: 8590/16756 processed (Success: 8588, Failed: 2)
2026-03-31 00:04:13 [INFO] Progress: 8600/16756 processed (Success: 8598, Failed: 2)
2026-03-31 00:04:21 [INFO] Progress: 8610/16756 processed (Success: 8608, Failed: 2)
2026-03-31 00:04:29 [INFO] Progress: 8620/16756 processed (Success: 8618, Failed: 2)
2026-03-31 00:04:37 [INFO] Progress: 8630/16756 processed (Success: 8628, Failed: 2)
2026-03-31 00:04:45 [INFO] Progress: 8640/16756 processed (Success: 8638, Failed: 2)
2026-03-31 00:04:54 [INFO] Progress: 8650/16756 processed (Success: 8648, Failed: 2)
2026-03-31 00:05:02 [INFO] Progress: 8660/16756 processed (Success: 8658, Failed: 2)
2026-03-31 00:05:11 [INFO] Progress: 8670/16756 processed (Success: 8668, Failed: 2)
2026-03-31 00:05:19 [INFO] Progress: 8680/16756 processed (Success: 8678, Failed: 2)
2026-03-31 00:05:27 [INFO] Progress: 8690/16756 processed (Success: 8688, Failed: 2)
2026-03-31 00:05:35 [INFO] Progress: 8700/16756 processed (Success: 8698, Failed: 2)
2026-03-31 00:05:44 [INFO] Progress: 8710/16756 processed (Success: 8708, Failed: 2)
2026-03-31 00:05:52 [INFO] Progress: 8720/16756 processed (Success: 8718, Failed: 2)
2026-03-31 00:06:01 [INFO] Progress: 8730/16756 processed (Success: 8728, Failed: 2)
2026-03-31 00:06:10 [INFO] Progress: 8740/16756 processed (Success: 8738, Failed: 2)
2026-03-31 00:06:18 [INFO] Progress: 8750/16756 processed (Success: 8748, Failed: 2)
2026-03-31 00:06:26 [INFO] Progress: 8760/16756 processed (Success: 8758, Failed: 2)
2026-03-31 00:06:35 [INFO] Progress: 8770/16756 processed (Success: 8768, Failed: 2)
2026-03-31 00:06:43 [INFO] Progress: 8780/16756 processed (Success: 8778, Failed: 2)
2026-03-31 00:06:51 [INFO] Progress: 8790/16756 processed (Success: 8788, Failed: 2)
2026-03-31 00:06:59 [INFO] Progress: 8800/16756 processed (Success: 8798, Failed: 2)
2026-03-31 00:07:08 [INFO] Progress: 8810/16756 processed (Success: 8808, Failed: 2)
2026-03-31 00:07:16 [INFO] Progress: 8820/16756 processed (Success: 8818, Failed: 2)
2026-03-31 00:07:24 [INFO] Progress: 8830/16756 processed (Success: 8828, Failed: 2)
2026-03-31 00:07:32 [INFO] Progress: 8840/16756 processed (Success: 8838, Failed: 2)
2026-03-31 00:07:41 [INFO] Progress: 8850/16756 processed (Success: 8848, Failed: 2)
2026-03-31 00:07:49 [INFO] Progress: 8860/16756 processed (Success: 8858, Failed: 2)
2026-03-31 00:07:57 [INFO] Progress: 8870/16756 processed (Success: 8868, Failed: 2)
2026-03-31 00:08:05 [INFO] Progress: 8880/16756 processed (Success: 8878, Failed: 2)
2026-03-31 00:08:14 [INFO] Progress: 8890/16756 processed (Success: 8888, Failed: 2)
